enhancer_element	closest_gene_id	closest_gene_name
chr10:103452400-103453500	ENSG00000138172.11	CALHM2
chr1:17039900-17042600	ENSG00000117118.10	SDHB
chr3:45166000-45167100	ENSG00000163814.8	CDCP1
chr4:38370400-38376100	ENSG00000109787.13	KLF3
chr6:25221700-25226600	ENSG00000079691.18	CARMIL1
chr6:39292600-39299200	ENSG00000124780.14	KCNK17
chr3:72490200-72493300	ENSG00000163602.11	RYBP
chr17:44130500-44136100	ENSG00000125319.15	HROB
chr5:95855900-95857000	ENSG00000173221.14	GLRX
chr10:71347100-71348900	ENSG00000198246.9	SLC29A3
chr5:173860500-173861600	ENSG00000113742.14	CPEB4
chr3:54955800-54959200	ENSG00000144771.8	LRTM1
chr2:152096400-152100400	ENSG00000182389.20	CACNB4
chr12:52212700-52214200	ENSG00000135480.16	KRT7
chr2:24875500-24878200	ENSG00000138031.15	ADCY3
chr6:25973700-25975500	ENSG00000112343.11	TRIM38
chr1:55765600-55768400	ENSG00000162402.14	USP24
chr22:39306400-39307500	ENSG00000100316.16	RPL3
chr11:108542000-108545700	ENSG00000110723.12	EXPH5
chr6:109878200-109879800	ENSG00000146360.9	GPR6
chr20:53859900-53862000	ENSG00000064787.13	BCAS1
chr1:15024800-15026300	ENSG00000189337.17	KAZN
chr13:73109100-73111900	ENSG00000102554.14	KLF5
chr2:75427900-75430100	ENSG00000115363.14	EVA1A
chrX:150771800-150772900	ENSG00000102181.21	CD99L2
chr11:130022700-130023900	ENSG00000170325.16	PRDM10
chr11:73248400-73249800	ENSG00000171631.16	P2RY6
chr5:137069100-137070400	ENSG00000152377.14	SPOCK1
chr5:80198200-80199300	ENSG00000164300.17	SERINC5
chr1:66265600-66266700	ENSG00000184588.18	PDE4B
chr22:31968800-31971700	ENSG00000128245.15	YWHAH
chr11:100636000-100637300	ENSG00000165895.19	ARHGAP42
chr3:128583200-128587300	ENSG00000163902.12	RPN1
chr17:64077700-64081100	ENSG00000178607.17	ERN1
chr3:44020800-44022500	ENSG00000173769.4	TOPAZ1
chr18:12037600-12039600	ENSG00000181626.12	ANKRD62
chr2:152389600-152390800	ENSG00000157827.20	FMNL2
chr2:39505200-39506300	ENSG00000011566.15	MAP4K3
chr5:178784000-178788700	ENSG00000169131.13	ZNF354A
chr4:123887900-123890500	ENSG00000164056.11	SPRY1
chr17:43541800-43542900	ENSG00000175832.13	ETV4
chr11:129277900-129279000	ENSG00000134909.19	ARHGAP32
chr19:3590300-3593400	ENSG00000179855.9	GIPC3
chr10:132013100-132017000	ENSG00000188385.12	JAKMIP3
chr12:104654900-104656400	ENSG00000171310.11	CHST11
chr5:175286900-175288600	ENSG00000184845.4	DRD1
chr6:63452000-63454200	ENSG00000112245.13	PTP4A1
chr3:189926200-189929400	ENSG00000073282.14	TP63
chr22:24210800-24213400	ENSG00000099998.19	GGT5
chr2:66849100-66850600	ENSG00000143995.20	MEIS1
chr12:132497800-132499400	ENSG00000112787.14	FBRSL1
chr5:38637600-38640600	ENSG00000113594.10	LIFR
chr1:55426600-55427700	ENSG00000162402.14	USP24
chr11:66934300-66935700	ENSG00000173599.15	PC
chr17:40693000-40698200	ENSG00000167916.5	KRT24
chr8:29668500-29670100	ENSG00000120875.9	DUSP4
chr14:99676000-99678300	ENSG00000036530.9	CYP46A1
chr3:32846000-32848000	ENSG00000206557.6	TRIM71
chr2:204219800-204223000	ENSG00000163600.13	ICOS
chr2:182890000-182895900	ENSG00000162998.5	FRZB
chr9:129597700-129598800	ENSG00000148335.15	NTMT1
chr17:41795900-41797300	ENSG00000173801.17	JUP
chr19:49064000-49065800	ENSG00000225950.8	NTF4
chr3:132228200-132234500	ENSG00000196353.12	CPNE4
chr1:26080700-26082500	ENSG00000158022.7	TRIM63
chr19:40747800-40748900	ENSG00000188493.15	C19orf54
chr5:154138200-154139700	ENSG00000164574.16	GALNT10
chr10:87205600-87207700	ENSG00000184923.12	NUTM2A
chr4:2804100-2805200	ENSG00000087266.17	SH3BP2
chr13:49859500-49860800	ENSG00000102753.10	KPNA3
chrX:2512500-2513700	ENSG00000214717.12	ZBED1
chr8:133452100-133453200	ENSG00000008513.16	ST3GAL1
chr2:102004900-102007400	ENSG00000115590.14	IL1R2
chr3:16236100-16238000	ENSG00000131386.19	GALNT15
chr15:55997800-55999600	ENSG00000069869.17	NEDD4
chr3:12463000-12464500	ENSG00000154743.19	TSEN2
chr10:21400300-21402000	ENSG00000180592.17	SKIDA1
chr10:42366000-42370100	ENSG00000196693.15	ZNF33B
chr5:82220600-82224500	ENSG00000186468.13	RPS23
chr6:16148700-16150300	ENSG00000007944.15	MYLIP
chr2:101538600-101541400	ENSG00000196460.14	RFX8
chr19:2806800-2809700	ENSG00000172009.15	THOP1
chr1:119065400-119067100	ENSG00000116874.12	WARS2
chr13:101034300-101035900	ENSG00000102452.18	NALCN
chr2:90068600-90070700	ENSG00000153574.9	RPIA
chr2:105816800-105818800	ENSG00000071051.14	NCK2
chr2:159418000-159420200	ENSG00000123636.18	BAZ2B
chr2:229373800-229375800	ENSG00000153823.19	PID1
chr3:36398800-36400100	ENSG00000144681.11	STAC
chr3:46026200-46028100	ENSG00000173578.9	XCR1
chr4:8961900-8963700	ENSG00000215612.8	HMX1
chr5:108138800-108140700	ENSG00000145743.17	FBXL17
chr7:13154900-13156100	ENSG00000122644.13	ARL4A
chr8:102641500-102642600	ENSG00000155090.15	KLF10
chr1:39847400-39849100	ENSG00000043514.17	TRIT1
chr15:85123200-85127200	ENSG00000073417.15	PDE8A
chr22:36972700-36979300	ENSG00000185264.12	TEX33
chr3:129345400-129348300	ENSG00000184897.6	H1-10
chr20:47439900-47441600	ENSG00000124151.19	NCOA3
chr10:7629800-7631800	ENSG00000123243.15	ITIH5
chr3:54934200-54936800	ENSG00000144771.8	LRTM1
chr9:100304700-100306900	ENSG00000136891.14	TEX10
chr19:53576200-53577300	ENSG00000130844.19	ZNF331
chr1:185661700-185664100	ENSG00000143341.12	HMCN1
chr6:106469000-106470700	ENSG00000112297.18	CRYBG1
chr3:24179100-24184800	ENSG00000151090.20	THRB
chr22:36979900-36982300	ENSG00000185264.12	TEX33
chr2:73110100-73111200	ENSG00000135631.17	RAB11FIP5
chr19:3570100-3571400	ENSG00000064961.19	HMG20B
chr15:64876700-64877800	ENSG00000166839.17	ANKDD1A
chr9:109058100-109060900	ENSG00000106771.13	TMEM245
chr2:112681700-112684800	ENSG00000144136.11	SLC20A1
chrX:131930300-131932300	ENSG00000134602.16	STK26
chr3:172041600-172042700	ENSG00000075420.13	FNDC3B
chr8:130451300-130454800	ENSG00000153317.15	ASAP1
chr8:47669400-47670500	ENSG00000164808.17	SPIDR
chr1:87211400-87213600	ENSG00000143013.13	LMO4
chr4:102340400-102341800	ENSG00000138821.14	SLC39A8
chr14:52867900-52870100	ENSG00000073712.15	FERMT2
chr8:134737600-134742100	ENSG00000066827.16	ZFAT
chr5:172310900-172312600	ENSG00000168246.6	UBTD2
chr21:44900000-44901800	ENSG00000160255.18	ITGB2
chr11:105135400-105138500	ENSG00000255501.3	CARD18
chr5:32188800-32191200	ENSG00000113384.14	GOLPH3
chr18:23932100-23934200	ENSG00000053747.17	LAMA3
chr20:18648100-18649700	ENSG00000125821.13	DTD1
chr1:43546700-43547800	ENSG00000142949.17	PTPRF
chr1:234624300-234625400	ENSG00000168264.11	IRF2BP2
chr2:191302800-191304000	ENSG00000128641.19	MYO1B
chr6:10372000-10376600	ENSG00000137203.15	TFAP2A
chr6:87727100-87728300	ENSG00000135334.9	AKIRIN2
chr14:90818200-90820200	ENSG00000165914.15	TTC7B
chr14:90441200-90443100	ENSG00000198668.13	CALM1
chr14:91008000-91009300	ENSG00000100784.12	RPS6KA5
chr17:41348000-41349300	ENSG00000006059.4	KRT33A
chr19:7894200-7895900	ENSG00000171017.11	LRRC8E
chr4:76195600-76196700	ENSG00000138760.11	SCARB2
chr3:14197500-14199800	ENSG00000170860.4	LSM3
chr3:195032700-195033800	ENSG00000173950.16	XXYLT1
chr14:99477800-99479000	ENSG00000183576.13	SETD3
chr8:134815100-134817200	ENSG00000066827.16	ZFAT
chr11:48098200-48099700	ENSG00000175619.3	OR4B1
chr7:159016500-159018400	ENSG00000106018.14	VIPR2
chr4:56741500-56747000	ENSG00000171476.22	HOPX
chr14:64995600-64997500	ENSG00000257365.8	FNTB
chr12:4006800-4010200	ENSG00000111224.14	PARP11
chr5:142408300-142410500	ENSG00000187678.10	SPRY4
chr1:247856100-247859100	ENSG00000162722.9	TRIM58
chr1:93754600-93755800	ENSG00000137936.18	BCAR3
chr19:41959200-41960500	ENSG00000105404.11	RABAC1
chr22:49830800-49836700	ENSG00000100425.18	BRD1
chr1:67768200-67771800	ENSG00000172380.6	GNG12
chr15:40960000-40961800	ENSG00000128965.13	CHAC1
chr1:37603100-37607600	ENSG00000134697.13	GNL2
chr11:79164900-79170200	ENSG00000149256.16	TENM4
chr11:16865000-16868000	ENSG00000166689.16	PLEKHA7
chr6:106538400-106539800	ENSG00000112297.18	CRYBG1
chr5:93595900-93597000	ENSG00000175745.14	NR2F1
chr3:53272700-53274500	ENSG00000163931.16	TKT
chr9:110239700-110243200	ENSG00000136810.13	TXN
chr8:98835300-98836700	ENSG00000104375.17	STK3
chr1:22236400-22241500	ENSG00000162552.15	WNT4
chr6:110713400-110715000	ENSG00000155111.15	CDK19
chr10:121331900-121336400	ENSG00000066468.24	FGFR2
chr17:27333500-27334600	ENSG00000109046.15	WSB1
chr8:130558100-130560700	ENSG00000153317.15	ASAP1
chr8:19285200-19286900	ENSG00000104611.12	SH2D4A
chr2:28651700-28654000	ENSG00000163803.13	PLB1
chr4:39303000-39304900	ENSG00000035928.16	RFC1
chr2:88692100-88695600	ENSG00000153574.9	RPIA
chr1:31389500-31390700	ENSG00000121769.8	FABP3
chr9:106769500-106775400	ENSG00000148143.13	ZNF462
chr5:91138600-91139800	ENSG00000164199.18	ADGRV1
chr1:161233900-161238900	ENSG00000143257.12	NR1I3
chrX:97117000-97120800	ENSG00000204086.4	RPA4
chr19:2339500-2342200	ENSG00000005206.17	SPPL2B
chr15:92813200-92814300	ENSG00000185442.13	FAM174B
chr7:102081300-102083000	ENSG00000257923.12	CUX1
chr3:195142800-195145800	ENSG00000173950.16	XXYLT1
chr3:195138900-195140000	ENSG00000173950.16	XXYLT1
chr18:9656600-9658000	ENSG00000154845.16	PPP4R1
chr1:39968800-39969900	ENSG00000168389.18	MFSD2A
chr1:204432100-204434000	ENSG00000158615.9	PPP1R15B
chr12:114767800-114769200	ENSG00000135111.16	TBX3
chr12:54430100-54431200	ENSG00000161638.11	ITGA5
chr2:231657100-231658700	ENSG00000187514.17	PTMA
chr16:75235900-75237000	ENSG00000050820.17	BCAR1
chr19:3959600-3960900	ENSG00000167657.14	DAPK3
chr7:29870900-29873000	ENSG00000122574.11	WIPF3
chr7:80547300-80553800	ENSG00000214415.4	GNAT3
chr15:34723000-34724100	ENSG00000159248.5	GJD2
chr8:101063100-101064800	ENSG00000164924.18	YWHAZ
chr10:7557600-7559300	ENSG00000123243.15	ITIH5
chr22:39472800-39474000	ENSG00000128268.12	MGAT3
chr16:19094100-19098600	ENSG00000205730.7	ITPRIPL2
chr1:110213000-110214400	ENSG00000116396.15	KCNC4
chr7:137892700-137896900	ENSG00000182158.15	CREB3L2
chr4:88812700-88815200	ENSG00000138640.15	FAM13A
chr14:100725600-100727300	ENSG00000185559.16	DLK1
chrX:151995400-151997100	ENSG00000102287.19	GABRE
chr12:6281500-6282600	ENSG00000008323.16	PLEKHG6
chr10:30461700-30463200	ENSG00000107968.10	MAP3K8
chr14:105453400-105457600	ENSG00000182979.18	MTA1
chr1:28528600-28531600	ENSG00000180198.17	RCC1
chr2:231675700-231676900	ENSG00000187514.17	PTMA
chr10:114049300-114050800	ENSG00000043591.6	ADRB1
chr7:107076400-107078900	ENSG00000005249.13	PRKAR2B
chr5:115857300-115859000	ENSG00000177879.17	AP3S1
chr10:119460100-119463300	ENSG00000148908.15	RGS10
chr9:33123500-33125100	ENSG00000086062.13	B4GALT1
chr11:86124300-86127800	ENSG00000073921.18	PICALM
chr2:74559800-74562000	ENSG00000115318.12	LOXL3
chr7:128254700-128257000	ENSG00000174697.5	LEP
chr5:143670300-143674800	ENSG00000158497.6	HMHB1
chr20:50244200-50245400	ENSG00000172216.6	CEBPB
chr9:75099000-75102100	ENSG00000134996.12	OSTF1
chr11:123155800-123158100	ENSG00000166250.12	CLMP
chr2:31270000-31272300	ENSG00000013016.16	EHD3
chr17:57085500-57086600	ENSG00000121057.13	AKAP1
chr20:10626600-10628000	ENSG00000101384.12	JAG1
chr12:50998000-51003600	ENSG00000110911.17	SLC11A2
chr16:81643100-81644700	ENSG00000153815.17	CMIP
chr2:120259100-120262300	ENSG00000144118.14	RALB
chr17:81901500-81902700	ENSG00000183979.8	NPB
chr2:28162300-28163700	ENSG00000075426.12	FOSL2
chr20:53600600-53602100	ENSG00000171940.14	ZNF217
chr11:17155300-17158500	ENSG00000011405.13	PIK3C2A
chr11:66948700-66950100	ENSG00000173599.15	PC
chr1:119564400-119566400	ENSG00000203857.10	HSD3B1
chr7:54965600-54967100	ENSG00000146648.20	EGFR
chr8:29059100-29060300	ENSG00000197892.13	KIF13B
chr20:54109500-54111100	ENSG00000064787.13	BCAS1
chr10:49536500-49537600	ENSG00000225830.16	ERCC6
chr1:203217600-203220000	ENSG00000133063.16	CHIT1
chr10:29866400-29867500	ENSG00000197321.15	SVIL
chr10:3555500-3559200	ENSG00000067082.15	KLF6
chr13:76964900-76966500	ENSG00000102794.10	ACOD1
chr9:136368800-136371600	ENSG00000187796.15	CARD9
chr14:58792600-58794900	ENSG00000165617.15	DACT1
chr11:71248400-71250200	ENSG00000162105.20	SHANK2
chr22:23831400-23832900	ENSG00000099958.15	DERL3
chr17:79910100-79916800	ENSG00000167291.16	TBC1D16
chr6:105587300-105588400	ENSG00000085377.15	PREP
chr2:72148700-72150600	ENSG00000003137.9	CYP26B1
chr1:108554800-108556700	ENSG00000162636.16	FAM102B
chr6:34229800-34231500	ENSG00000137309.20	HMGA1
chr12:12427500-12428600	ENSG00000165714.11	BORCS5
chr13:40403400-40405300	ENSG00000150907.10	FOXO1
chr19:47019300-47022000	ENSG00000130751.10	NPAS1
chr7:897100-898900	ENSG00000105963.15	ADAP1
chr19:640400-642200	ENSG00000070388.11	FGF22
chr2:46434200-46435900	ENSG00000284701.1	TMEM247
chr10:63437300-63438500	ENSG00000171988.19	JMJD1C
chr3:196165100-196166200	ENSG00000163958.14	ZDHHC19
chr2:111657400-111659100	ENSG00000153107.13	ANAPC1
chr4:47287600-47291500	ENSG00000169019.11	COMMD8
chr1:55721000-55722200	ENSG00000162402.14	USP24
chr16:48502400-48505000	ENSG00000102921.8	N4BP1
chr1:15887800-15888900	ENSG00000065526.12	SPEN
chr12:93879600-93880700	ENSG00000169372.13	CRADD
chr19:38823200-38824400	ENSG00000104823.9	ECH1
chr14:100014700-100015800	ENSG00000196405.13	EVL
chr8:93893700-93894900	ENSG00000164951.16	PDP1
chr3:129666800-129669000	ENSG00000172765.18	TMCC1
chr1:182669500-182670600	ENSG00000135824.12	RGS8
chr9:99035600-99037100	ENSG00000106799.13	TGFBR1
chr7:143241200-143245000	ENSG00000197448.14	GSTK1
chr12:69388500-69391100	ENSG00000127337.7	YEATS4
chr7:130278600-130279700	ENSG00000158516.12	CPA2
chr21:44883300-44884800	ENSG00000183255.12	PTTG1IP
chr12:92156700-92158400	ENSG00000133639.6	BTG1
chr4:48758400-48760200	ENSG00000075539.15	FRYL
chr6:142321800-142323200	ENSG00000112414.15	ADGRG6
chr10:30579500-30582000	ENSG00000151033.10	LYZL2
chr20:46951000-46956400	ENSG00000064655.19	EYA2
chr7:111227900-111234000	ENSG00000173114.13	LRRN3
chr5:35211600-35213100	ENSG00000113494.17	PRLR
chr13:110852400-110855300	ENSG00000088448.14	ANKRD10
chr2:46250000-46254600	ENSG00000116016.14	EPAS1
chr10:114947700-114949300	ENSG00000165832.6	TRUB1
chr5:173799700-173801300	ENSG00000113742.14	CPEB4
chr4:41529300-41531000	ENSG00000064042.18	LIMCH1
chr6:79231200-79232700	ENSG00000118418.14	HMGN3
chr3:47160900-47162000	ENSG00000181555.21	SETD2
chr2:237484700-237486400	ENSG00000115648.14	MLPH
chr7:45975100-45976500	ENSG00000146674.16	IGFBP3
chr11:128889600-128891200	ENSG00000120457.12	KCNJ5
chr16:70701600-70702700	ENSG00000103043.15	VAC14
chr1:85224000-85225200	ENSG00000097096.9	SYDE2
chr2:86693300-86699600	ENSG00000153561.13	RMND5A
chr19:51811100-51813000	ENSG00000187474.5	FPR3
chr2:69787000-69788400	ENSG00000087338.5	GMCL1
chr15:69408600-69410800	ENSG00000137807.16	KIF23
chr11:116476100-116477400	ENSG00000137656.12	BUD13
chrX:56024900-56027800	ENSG00000102349.18	KLF8
chr16:80090300-80092200	ENSG00000168589.15	DYNLRB2
chr17:14742700-14746800	ENSG00000125430.9	HS3ST3B1
chr14:67525600-67527400	ENSG00000054690.14	PLEKHH1
chr20:34457600-34461900	ENSG00000125971.17	DYNLRB1
chr8:66450800-66452200	ENSG00000147576.17	ADHFE1
chr3:48613100-48614400	ENSG00000010256.11	UQCRC1
chr9:129337200-129338300	ENSG00000188483.8	IER5L
chr17:19018800-19021200	ENSG00000188522.15	FAM83G
chr1:110606900-110608500	ENSG00000177301.16	KCNA2
chr7:102087800-102090600	ENSG00000257923.12	CUX1
chr5:10271700-10274400	ENSG00000150753.12	CCT5
chr2:46269300-46270700	ENSG00000116016.14	EPAS1
chr21:15705900-15709900	ENSG00000155313.16	USP25
chr17:38613500-38618900	ENSG00000277363.5	SRCIN1
chr8:144466800-144468000	ENSG00000167702.13	KIFC2
chr5:68219600-68221000	ENSG00000145675.15	PIK3R1
chr4:88148200-88149400	ENSG00000118777.12	ABCG2
chr13:46044400-46050200	ENSG00000123200.17	ZC3H13
chr3:192845500-192848200	ENSG00000180611.7	MB21D2
chr6:151258400-151260300	ENSG00000131016.17	AKAP12
chr6:7007900-7009100	ENSG00000124782.20	RREB1
chr10:62020300-62021700	ENSG00000150347.17	ARID5B
chr6:4345800-4347200	ENSG00000198721.13	ECI2
chr1:87465800-87467500	ENSG00000143013.13	LMO4
chr15:34046500-34050600	ENSG00000169857.9	AVEN
chr1:53915000-53917400	ENSG00000211452.11	DIO1
chr7:134697700-134699200	ENSG00000172331.12	BPGM
chr16:81403500-81405100	ENSG00000153815.17	CMIP
chr1:12020900-12022700	ENSG00000116691.11	MIIP
chr11:62600200-62601400	ENSG00000149480.7	MTA2
chr5:159986100-159988400	ENSG00000113312.12	TTC1
chr3:151131800-151136700	ENSG00000144893.12	MED12L
chr18:48961000-48962400	ENSG00000101665.10	SMAD7
chr6:122665400-122666700	ENSG00000135549.15	PKIB
chr14:32779300-32782400	ENSG00000151320.11	AKAP6
chr5:128534000-128540400	ENSG00000138829.12	FBN2
chr11:67021400-67023400	ENSG00000173227.14	SYT12
chr5:150130200-150131400	ENSG00000113721.14	PDGFRB
chr16:47036500-47038600	ENSG00000069345.12	DNAJA2
chr6:150291900-150295700	ENSG00000009765.15	IYD
chr1:39994100-39997100	ENSG00000168389.18	MFSD2A
chr7:91554500-91555800	ENSG00000157240.4	FZD1
chr1:207107100-207110600	ENSG00000123838.11	C4BPA
chr5:67064300-67065700	ENSG00000069020.18	MAST4
chr4:128310300-128312100	ENSG00000164040.18	PGRMC2
chrX:56113300-56115700	ENSG00000102349.18	KLF8
chrX:39200400-39203400	ENSG00000165175.16	MID1IP1
chr22:20139700-20143000	ENSG00000099904.16	ZDHHC8
chr17:45619500-45621100	ENSG00000263715.7	LINC02210-CRHR1
chr2:159185200-159188000	ENSG00000196151.11	WDSUB1
chr11:32093000-32094500	ENSG00000049449.10	RCN1
chr2:163775200-163777600	ENSG00000182263.14	FIGN
chr20:3177400-3178700	ENSG00000088899.16	LZTS3
chr3:25409700-25412900	ENSG00000077092.19	RARB
chr1:81549800-81552600	ENSG00000117114.20	ADGRL2
chr10:63495900-63498300	ENSG00000165476.14	REEP3
chrX:134668200-134669300	ENSG00000170965.10	PLAC1
chr11:10409100-10410900	ENSG00000133805.15	AMPD3
chr19:53546600-53547700	ENSG00000130844.19	ZNF331
chr2:135244000-135250300	ENSG00000121988.18	ZRANB3
chr3:183315400-183316500	ENSG00000176597.12	B3GNT5
chr1:94098100-94099700	ENSG00000198691.13	ABCA4
chr1:20231200-20237100	ENSG00000187980.7	PLA2G2C
chr12:50212700-50213800	ENSG00000050405.13	LIMA1
chr11:123092400-123094300	ENSG00000109971.14	HSPA8
chr3:128518100-128519800	ENSG00000179348.12	GATA2
chr13:21335500-21339500	ENSG00000180776.16	ZDHHC20
chr20:17746300-17748100	ENSG00000125888.15	BANF2
chr7:94583800-94585300	ENSG00000127990.19	SGCE
chr9:72443600-72445400	ENSG00000165091.18	TMC1
chr12:121094800-121096700	ENSG00000089041.17	P2RX7
chr16:67288300-67290800	ENSG00000196155.13	PLEKHG4
chr15:88483000-88486200	ENSG00000181991.16	MRPS11
chr5:123225700-123228300	ENSG00000061455.11	PRDM6
chr5:157557000-157558100	ENSG00000135074.16	ADAM19
chr11:46256100-46258600	ENSG00000157613.11	CREB3L1
chr5:173849800-173851300	ENSG00000113742.14	CPEB4
chr9:129743000-129744600	ENSG00000148344.11	PTGES
chr17:42154900-42156500	ENSG00000267261.5	CTD-2132N18.3
chr6:158916400-158918000	ENSG00000130363.13	RSPH3
chr20:50004900-50006100	ENSG00000124216.4	SNAI1
chr5:173301500-173302800	ENSG00000113739.11	STC2
chr20:50359800-50361500	ENSG00000196396.10	PTPN1
chr18:9905000-9906300	ENSG00000101558.14	VAPA
chrX:54538900-54541700	ENSG00000130119.17	GNL3L
chr7:2426500-2428700	ENSG00000136213.10	CHST12
chr8:117987000-117988200	ENSG00000182197.13	EXT1
chr14:31228300-31229400	ENSG00000092148.13	HECTD1
chr8:128205600-128207200	ENSG00000136997.21	MYC
chr16:80568100-80573100	ENSG00000168589.15	DYNLRB2
chr10:96796000-96801300	ENSG00000196233.14	LCOR
chr5:150434700-150437200	ENSG00000164587.13	RPS14
chrX:2575600-2579200	ENSG00000214717.12	ZBED1
chr1:8313800-8315000	ENSG00000162426.16	SLC45A1
chr2:46160900-46162700	ENSG00000116016.14	EPAS1
chr21:42491400-42494200	ENSG00000160190.14	SLC37A1
chr20:17549800-17551400	ENSG00000125864.14	BFSP1
chr19:18515900-18517000	ENSG00000105656.13	ELL
chr4:119405100-119411700	ENSG00000145384.4	FABP2
chr9:116153900-116155000	ENSG00000182752.10	PAPPA
chr17:30336200-30338100	ENSG00000182271.13	TMIGD1
chr3:72549000-72550400	ENSG00000163602.11	RYBP
chr16:19712800-19714300	ENSG00000103550.14	KNOP1
chr8:125638200-125639300	ENSG00000173334.4	TRIB1
chr4:10610800-10616000	ENSG00000109684.15	CLNK
chr17:74198800-74201500	ENSG00000172809.13	RPL38
chr16:25042700-25045100	ENSG00000140750.17	ARHGAP17
chr9:87795100-87800800	ENSG00000135047.16	CTSL
chr1:14954300-14955900	ENSG00000189337.17	KAZN
chr2:222056900-222060500	ENSG00000135903.20	PAX3
chr3:12183100-12185300	ENSG00000157150.5	TIMP4
chr2:27189200-27195700	ENSG00000138074.15	SLC5A6
chr2:45642500-45644900	ENSG00000171132.14	PRKCE
chr2:174033700-174035600	ENSG00000172845.18	SP3
chr5:10762100-10763400	ENSG00000112977.16	DAP
chr2:70113100-70114200	ENSG00000169564.7	PCBP1
chr1:15758600-15759800	ENSG00000162458.13	FBLIM1
chr22:26565500-26566700	ENSG00000128294.16	TPST2
chr11:3844700-3846500	ENSG00000177105.10	RHOG
chr2:217670400-217672800	ENSG00000079308.20	TNS1
chr7:152458900-152461800	ENSG00000055609.21	KMT2C
chr2:69702900-69705600	ENSG00000196975.16	ANXA4
chr18:9097800-9099600	ENSG00000178127.13	NDUFV2
chrX:275700-276800	ENSG00000182378.15	PLCXD1
chr7:140624600-140626000	ENSG00000146966.13	DENND2A
chr14:70716100-70719500	ENSG00000006432.16	MAP3K9
chr2:189610000-189611500	ENSG00000138449.11	SLC40A1
chr2:71460400-71461500	ENSG00000135636.15	DYSF
chr11:76699900-76701300	ENSG00000137507.11	LRRC32
chr17:4488500-4490000	ENSG00000183018.9	SPNS2
chr6:24878000-24879400	ENSG00000111913.20	RIPOR2
chr1:183460500-183461700	ENSG00000116698.21	SMG7
chr12:3985900-3992600	ENSG00000111224.14	PARP11
chr16:19125700-19128500	ENSG00000205730.7	ITPRIPL2
chr17:12621300-12624300	ENSG00000141052.18	MYOCD
chr16:10538500-10539800	ENSG00000213853.10	EMP2
chr3:56759700-56760900	ENSG00000163947.12	ARHGEF3
chr1:192746800-192748400	ENSG00000231767.4	RPS27AP5
chr11:68914100-68916600	ENSG00000132740.10	IGHMBP2
chr15:65534800-65536900	ENSG00000074696.13	HACD3
chr2:112586000-112587600	ENSG00000125611.15	CHCHD5
