enhancer_element	closest_gene_id	closest_gene_name
chr10:20747800-20749500	ENSG00000078114.19	NEBL
chr4:144995300-144998600	ENSG00000164162.14	ANAPC10
chr6:89205300-89207100	ENSG00000146276.12	GABRR1
chr9:38293200-38295100	ENSG00000137124.8	ALDH1B1
chr11:62593100-62594200	ENSG00000149016.16	TUT1
chr17:10045200-10048200	ENSG00000007237.19	GAS7
chr4:26331800-26333200	ENSG00000168214.21	RBPJ
chr1:31963300-31964900	ENSG00000184007.22	PTP4A2
chr17:28610600-28615200	ENSG00000258472.9	RP11-192H23.4
chr11:118652200-118653300	ENSG00000019144.19	PHLDB1
chr11:133360200-133362400	ENSG00000183715.14	OPCML
chr11:72637400-72638800	ENSG00000186642.16	PDE2A
chr2:16615700-16616900	ENSG00000197872.11	CYRIA
chr20:45366000-45367100	ENSG00000204070.10	SYS1
chr7:22392500-22395700	ENSG00000136237.19	RAPGEF5
chr5:61457800-61462800	ENSG00000130449.6	ZSWIM6
chr13:29887700-29888900	ENSG00000122042.10	UBL3
chr10:126966300-126969700	ENSG00000150760.13	DOCK1
chr11:65623900-65626800	ENSG00000197136.5	PCNX3
chr19:10936400-10937900	ENSG00000142444.7	TIMM29
chr10:93769000-93772100	ENSG00000108231.14	LGI1
chr17:7632200-7633400	ENSG00000129214.15	SHBG
chr18:10401800-10405200	ENSG00000154856.13	APCDD1
chr12:1642400-1644700	ENSG00000111186.13	WNT5B
chr15:56938700-56945300	ENSG00000140262.18	TCF12
chrX:47484400-47485500	ENSG00000147124.13	ZNF41
chr1:41715100-41717900	ENSG00000127124.16	HIVEP3
chr22:25825600-25828500	ENSG00000133454.16	MYO18B
chr19:35108900-35110100	ENSG00000285526.1	CTD-2527I21.16
chr9:128414500-128416100	ENSG00000167123.19	CERCAM
chr4:76074700-76075900	ENSG00000156219.17	ART3
chr3:156271600-156274100	ENSG00000169282.18	KCNAB1
chr1:56510700-56511800	ENSG00000162407.9	PLPP3
chr8:11451200-11452400	ENSG00000154319.16	FAM167A
chr16:2054600-2057700	ENSG00000103197.18	TSC2
chr21:25949400-25951100	ENSG00000142192.21	APP
chr6:110633000-110635200	ENSG00000004809.14	SLC22A16
chr1:183872300-183873500	ENSG00000143344.16	RGL1
chr11:11509200-11511800	ENSG00000110328.6	GALNT18
chr14:102187500-102188900	ENSG00000140153.18	WDR20
chr1:168970200-168973900	ENSG00000143153.13	ATP1B1
chr15:101679200-101680700	ENSG00000184277.13	TM2D3
chr5:9287500-9288900	ENSG00000112902.12	SEMA5A
chr4:7335200-7336500	ENSG00000184985.16	SORCS2
chr17:38659500-38660900	ENSG00000273604.2	EPOP
chr1:160089700-160092100	ENSG00000162729.14	IGSF8
chr3:61220900-61222800	ENSG00000189283.10	FHIT
chr15:98812800-98815500	ENSG00000140443.15	IGF1R
chr6:11158900-11163700	ENSG00000244476.3	ERVFRD-1
chr11:117610400-117611500	ENSG00000177103.15	DSCAML1
chr12:47782300-47783500	ENSG00000061273.18	HDAC7
chr5:36667200-36668300	ENSG00000079215.15	SLC1A3
chr15:92033100-92034600	ENSG00000176463.14	SLCO3A1
chr15:101299000-101301400	ENSG00000131876.17	SNRPA1
chr12:131130000-131134600	ENSG00000111452.13	ADGRD1
chrX:118852100-118855000	ENSG00000174460.4	ZCCHC12
chr8:122604800-122607900	ENSG00000178764.8	ZHX2
chr10:122400300-122403900	ENSG00000107679.14	PLEKHA1
chr10:59332600-59334100	ENSG00000148541.13	FAM13C
chr18:62786800-62788500	ENSG00000081913.14	PHLPP1
chr13:106491200-106492400	ENSG00000125266.8	EFNB2
chr14:77118500-77120000	ENSG00000165548.11	TMEM63C
chr12:57579300-57581700	ENSG00000155980.13	KIF5A
chr16:964800-966000	ENSG00000103227.19	LMF1
chr20:59770200-59773400	ENSG00000087495.17	PHACTR3
chr15:57016500-57017700	ENSG00000140262.18	TCF12
chr12:130713000-130717400	ENSG00000060709.15	RIMBP2
chr10:72156800-72160100	ENSG00000138303.18	ASCC1
chr1:219658200-219663200	ENSG00000215817.7	ZC3H11B
chr2:151970700-151976300	ENSG00000182389.20	CACNB4
chr18:13573500-13575000	ENSG00000168675.19	LDLRAD4
chr8:130074500-130075800	ENSG00000153317.15	ASAP1
chr19:46898100-46899800	ENSG00000160007.19	ARHGAP35
chr19:2675200-2676400	ENSG00000176533.13	GNG7
chr14:72725400-72726800	ENSG00000205683.12	DPF3
chr15:91886500-91888700	ENSG00000176463.14	SLCO3A1
chr3:13685600-13690600	ENSG00000163520.14	FBLN2
chr18:34220100-34224100	ENSG00000101746.16	NOL4
chr1:31695800-31696900	ENSG00000084636.18	COL16A1
chr10:121614300-121615800	ENSG00000066468.24	FGFR2
chr5:118790400-118793800	ENSG00000169570.10	DTWD2
chr7:2148400-2152900	ENSG00000002822.16	MAD1L1
chr20:6730500-6733600	ENSG00000125845.7	BMP2
chr12:100793200-100795000	ENSG00000151572.18	ANO4
chr1:212449600-212451400	ENSG00000117691.10	NENF
chr15:29884500-29885700	ENSG00000104067.17	TJP1
chr12:12519500-12521500	ENSG00000111266.9	DUSP16
chr4:2074900-2078500	ENSG00000185818.8	NAT8L
chr11:133808600-133812700	ENSG00000166118.8	SPATA19
chr10:13885000-13886500	ENSG00000151474.23	FRMD4A
chr12:110825100-110827700	ENSG00000173093.13	CCDC63
chr10:24724800-24725900	ENSG00000107863.19	ARHGAP21
chr17:17744700-17746400	ENSG00000108557.19	RAI1
chr10:122385800-122390600	ENSG00000107679.14	PLEKHA1
chr6:29625600-29627100	ENSG00000204681.11	GABBR1
chr13:51627400-51628500	ENSG00000139668.9	WDFY2
chr16:12347100-12349600	ENSG00000048471.14	SNX29
chr3:138360300-138361400	ENSG00000158186.13	MRAS
chr4:95537800-95540100	ENSG00000182168.15	UNC5C
chr22:21761700-21763000	ENSG00000100027.17	YPEL1
chr6:111848400-111849600	ENSG00000010810.17	FYN
chr14:94160500-94166100	ENSG00000119698.12	PPP4R4
chr9:89455400-89456600	ENSG00000187764.12	SEMA4D
chr21:41908700-41910700	ENSG00000157617.17	C2CD2
chr11:9144500-9146800	ENSG00000184014.9	DENND5A
chr10:101017100-101019800	ENSG00000186862.20	PDZD7
chr11:46758500-46763200	ENSG00000175216.15	CKAP5
chr7:139695700-139697800	ENSG00000064393.16	HIPK2
chr4:152802200-152804200	ENSG00000164144.16	ARFIP1
chr1:51407500-51411600	ENSG00000085831.16	TTC39A
chr20:44633300-44634500	ENSG00000196839.13	ADA
chr3:58416100-58417400	ENSG00000168297.16	PXK
chr19:13743800-13745700	ENSG00000104957.14	CCDC130
chr10:132711400-132716800	ENSG00000068383.19	INPP5A
chr11:134148600-134151800	ENSG00000151503.13	NCAPD3
chr5:142655200-142656400	ENSG00000113578.18	FGF1
chr20:46598300-46600800	ENSG00000158296.14	SLC13A3
chr11:84018000-84020600	ENSG00000150672.18	DLG2
chr2:25326600-25328400	ENSG00000119772.18	DNMT3A
chr13:83731600-83734100	ENSG00000178235.8	SLITRK1
chr19:38292700-38295300	ENSG00000167642.13	SPINT2
chr7:103125300-103131800	ENSG00000161048.12	NAPEPLD
chr1:15961800-15962900	ENSG00000116809.12	ZBTB17
chr8:23009900-23011000	ENSG00000134020.8	PEBP4
chr5:4984300-4986100	ENSG00000145536.15	ADAMTS16
chr3:9209600-9211800	ENSG00000196220.16	SRGAP3
chr1:204275400-204276600	ENSG00000143850.16	PLEKHA6
chr15:30982700-30983900	ENSG00000166912.17	MTMR10
chr15:29996700-29998500	ENSG00000104067.17	TJP1
chr16:595200-596800	ENSG00000197562.10	RAB40C
chr18:32435500-32438700	ENSG00000141441.16	GAREM1
chr6:157779100-157780900	ENSG00000130340.17	SNX9
chr19:10517800-10519000	ENSG00000180739.14	S1PR5
chr15:71662000-71663100	ENSG00000187720.14	THSD4
chr20:51738900-51740400	ENSG00000054793.14	ATP9A
chr9:37913300-37914400	ENSG00000122696.14	SLC25A51
chr14:73142200-73143300	ENSG00000080815.19	PSEN1
chr20:24467300-24469600	ENSG00000101463.6	SYNDIG1
chr3:10375600-10377200	ENSG00000157087.20	ATP2B2
chr8:139877900-139880400	ENSG00000169427.8	KCNK9
chr2:71601600-71607000	ENSG00000135636.15	DYSF
chr2:157335700-157337100	ENSG00000136541.15	ERMN
chr9:135977300-135980100	ENSG00000130560.9	UBAC1
chr19:46427400-46428700	ENSG00000277531.3	PNMA8C
chr17:1991300-1992900	ENSG00000185924.7	RTN4RL1
chr5:131396500-131397700	ENSG00000158985.14	CDC42SE2
chr13:100787600-100791300	ENSG00000125247.16	TMTC4
chr10:24712900-24714900	ENSG00000107863.19	ARHGAP21
chr12:112801700-112803300	ENSG00000089169.15	RPH3A
chr4:958100-960400	ENSG00000145214.14	DGKQ
chr10:30059700-30060800	ENSG00000165757.9	JCAD
chr11:9178400-9182300	ENSG00000184014.9	DENND5A
chr10:59004700-59007300	ENSG00000165443.12	PHYHIPL
chr4:42636000-42637700	ENSG00000124406.16	ATP8A1
chr1:111496800-111499200	ENSG00000282608.2	ADORA3
chr10:101568800-101571700	ENSG00000166169.17	POLL
chr10:44853200-44858400	ENSG00000187783.12	TMEM72
chr18:67499800-67501300	ENSG00000171451.15	DSEL
chr20:48640400-48642600	ENSG00000124126.14	PREX1
chr21:27812100-27815300	ENSG00000154736.6	ADAMTS5
chr15:29747400-29751700	ENSG00000104067.17	TJP1
chr2:100980800-100982800	ENSG00000170485.17	NPAS2
chr7:135597400-135598900	ENSG00000155561.15	NUP205
chr22:17117600-17119600	ENSG00000183307.4	TMEM121B
chr17:66726700-66729100	ENSG00000075429.9	CACNG5
chr16:89723700-89726300	ENSG00000158805.12	ZNF276
chr1:225841100-225843800	ENSG00000143819.13	EPHX1
chrX:69189000-69190800	ENSG00000181191.12	PJA1
chr22:39703000-39704600	ENSG00000100346.18	CACNA1I
chr17:38590200-38592800	ENSG00000277363.5	SRCIN1
chr3:118941700-118944600	ENSG00000144847.13	IGSF11
chr1:209629200-209631000	ENSG00000196878.15	LAMB3
chr1:96596000-96599800	ENSG00000117569.19	PTBP2
chr8:135711100-135714500	ENSG00000131773.14	KHDRBS3
chr14:78074000-78076000	ENSG00000021645.20	NRXN3
chr17:44957100-44958400	ENSG00000136448.13	NMT1
chr5:123854900-123857900	ENSG00000151292.17	CSNK1G3
chr7:8380300-8383100	ENSG00000122584.13	NXPH1
chr9:115222200-115227400	ENSG00000041982.16	TNC
chr16:991900-993000	ENSG00000005513.10	SOX8
chr8:140667400-140671300	ENSG00000169398.19	PTK2
chr11:118623900-118625100	ENSG00000019144.19	PHLDB1
chr2:47305400-47306800	ENSG00000119888.11	EPCAM
chr11:130885000-130887400	ENSG00000120451.11	SNX19
chr20:23822400-23824700	ENSG00000170369.4	CST2
chr5:126279400-126281800	ENSG00000155324.10	GRAMD2B
chr9:109871300-109875900	ENSG00000157654.19	PALM2AKAP2
chr6:53942500-53946900	ENSG00000146147.15	MLIP
chr1:51581100-51585000	ENSG00000117859.19	OSBPL9
chr1:17087600-17090900	ENSG00000117115.13	PADI2
chr2:6976800-6977900	ENSG00000151692.15	RNF144A
chr7:151215100-151216300	ENSG00000285480.2	H2BE1
chr7:24498100-24502100	ENSG00000105926.16	MPP6
chr3:49636700-49639200	ENSG00000164062.13	APEH
chr1:15022900-15024000	ENSG00000189337.17	KAZN
chr5:138457300-138458500	ENSG00000120738.8	EGR1
chr3:33660200-33661300	ENSG00000163539.18	CLASP2
chr3:9025600-9029400	ENSG00000070950.10	RAD18
chr14:67575600-67576700	ENSG00000100564.9	PIGH
chr11:61898100-61899600	ENSG00000167994.13	RAB3IL1
chr5:132822300-132824000	ENSG00000164403.15	SHROOM1
chr20:46630800-46632800	ENSG00000158296.14	SLC13A3
chr13:46122100-46123500	ENSG00000080618.17	CPB2
chr2:156510400-156513100	ENSG00000115159.16	GPD2
chr7:22135400-22138400	ENSG00000136237.19	RAPGEF5
chr7:76314200-76315600	ENSG00000106211.10	HSPB1
chr6:148289800-148291500	ENSG00000111961.18	SASH1
chr11:47106000-47107400	ENSG00000149179.14	C11orf49
chr12:6818500-6820200	ENSG00000250510.8	GPR162
chr12:10367300-10368900	ENSG00000213809.9	KLRK1
chr4:154591300-154595000	ENSG00000171560.16	FGA
chr12:132514500-132518600	ENSG00000112787.14	FBRSL1
chr2:3474600-3476300	ENSG00000171853.16	TRAPPC12
chr9:1046600-1048300	ENSG00000173253.16	DMRT2
chr5:7814400-7817200	ENSG00000215217.7	C5orf49
chr5:175828600-175832700	ENSG00000145920.15	CPLX2
chr7:133821800-133826300	ENSG00000155530.3	LRGUK
chr9:96379600-96382500	ENSG00000130958.13	SLC35D2
chr3:69388600-69389800	ENSG00000114541.15	FRMD4B
chr10:1187300-1188400	ENSG00000185736.16	ADARB2
chr2:112151400-112153100	ENSG00000144152.13	FBLN7
chr6:123886800-123891800	ENSG00000188580.15	NKAIN2
chr19:46635100-46636800	ENSG00000167414.4	GNG8
chr16:1762200-1767000	ENSG00000103024.8	NME3
chr11:116790300-116793700	ENSG00000110243.12	APOA5
chr1:226665500-226666600	ENSG00000143772.10	ITPKB
chr17:17130300-17131400	ENSG00000133030.22	MPRIP
chr6:110619500-110622000	ENSG00000004809.14	SLC22A16
chr1:22116900-22118300	ENSG00000162552.15	WNT4
chr10:59357500-59360000	ENSG00000148541.13	FAM13C
chr10:78263600-78265200	ENSG00000138326.21	RPS24
chr15:59177100-59178200	ENSG00000157483.9	MYO1E
chr14:103734600-103735700	ENSG00000100711.14	ZFYVE21
chr11:78337000-78338200	ENSG00000033327.13	GAB2
chr10:110259300-110260400	ENSG00000119950.21	MXI1
chr6:110173000-110176900	ENSG00000112290.13	WASF1
chr5:124758300-124761600	ENSG00000168916.16	ZNF608
chr3:152619500-152624200	ENSG00000152601.18	MBNL1
chr5:149992100-149998000	ENSG00000113716.13	HMGXB3
chr6:165610200-165611600	ENSG00000112541.18	PDE10A
chr5:31212400-31215200	ENSG00000113361.13	CDH6
chr19:42460100-42461400	ENSG00000189377.9	CXCL17
chr5:68488500-68491900	ENSG00000145675.15	PIK3R1
chr10:78436200-78437400	ENSG00000138326.21	RPS24
chr15:56519000-56521300	ENSG00000138587.6	MNS1
chr15:57089400-57092700	ENSG00000140262.18	TCF12
chr3:69303100-69304400	ENSG00000114541.15	FRMD4B
chr6:134276900-134278400	ENSG00000118515.12	SGK1
chr17:35752100-35753600	ENSG00000270765.7	GAS2L2
chr17:10030500-10031900	ENSG00000007237.19	GAS7
chr3:13475300-13476500	ENSG00000163517.15	HDAC11
chr9:27332800-27333900	ENSG00000120160.11	EQTN
chr18:32022100-32023500	ENSG00000101695.9	RNF125
chr9:128396600-128397700	ENSG00000167123.19	CERCAM
chrX:87662600-87664500	ENSG00000102271.14	KLHL4
chr10:122483400-122488800	ENSG00000166033.13	HTRA1
chr11:123579300-123581200	ENSG00000023171.19	GRAMD1B
chr4:143204600-143207400	ENSG00000170185.11	USP38
chr20:24628800-24630000	ENSG00000101463.6	SYNDIG1
chr21:17450300-17452600	ENSG00000154639.19	CXADR
chr8:56981100-56985300	ENSG00000104331.9	BPNT2
chr11:40289000-40294900	ENSG00000148948.8	LRRC4C
chr1:225856000-225857700	ENSG00000196187.12	TMEM63A
chr6:110062700-110067000	ENSG00000146360.9	GPR6
chr11:61402200-61408900	ENSG00000187049.10	TMEM216
chr11:131371600-131372900	ENSG00000182667.15	NTM
chr1:183986600-183987800	ENSG00000198756.12	COLGALT2
chr22:41222100-41223600	ENSG00000100395.15	L3MBTL2
chr2:235637300-235638700	ENSG00000157985.19	AGAP1
chr3:72403300-72408000	ENSG00000163602.11	RYBP
chr10:61023800-61026300	ENSG00000072422.17	RHOBTB1
chr8:25252300-25253500	ENSG00000147459.18	DOCK5
chr6:13052400-13054200	ENSG00000112137.18	PHACTR1
chr12:6062500-6063900	ENSG00000110799.14	VWF
chr2:210459800-210461500	ENSG00000115365.12	LANCL1
chr1:109290300-109293000	ENSG00000134222.16	PSRC1
chr15:72858300-72860300	ENSG00000159322.18	ADPGK
chr3:112000500-112002400	ENSG00000144834.14	TAGLN3
chr6:37559400-37560600	ENSG00000198937.9	CCDC167
chr6:3731000-3732500	ENSG00000168994.14	PXDC1
chr13:113048700-113049900	ENSG00000126217.21	MCF2L
chr11:64053400-64056100	ENSG00000126500.4	FLRT1
chr6:39801500-39802600	ENSG00000146122.17	DAAM2
chr1:43952600-43954300	ENSG00000117408.11	IPO13
chr7:37494400-37495500	ENSG00000155849.16	ELMO1
chr6:5849900-5853000	ENSG00000124785.9	NRN1
chr19:35300800-35304600	ENSG00000105695.15	MAG
chr9:37649300-37651000	ENSG00000070601.10	FRMPD1
chr1:20780100-20781600	ENSG00000127483.19	HP1BP3
chr3:13071700-13072900	ENSG00000144711.16	IQSEC1
chr7:95509900-95512100	ENSG00000005981.13	ASB4
chr9:128095900-128097000	ENSG00000148339.13	SLC25A25
chr3:42276500-42279100	ENSG00000187094.12	CCK
chr17:73345600-73346800	ENSG00000179604.10	CDC42EP4
chr16:30020300-30022400	ENSG00000149927.18	DOC2A
chr15:65569500-65573100	ENSG00000074696.13	HACD3
chrX:14863200-14866900	ENSG00000181544.15	FANCB
chr18:3776600-3778100	ENSG00000170579.17	DLGAP1
chr18:35136300-35138400	ENSG00000166974.13	MAPRE2
chr15:51749300-51753800	ENSG00000140280.14	LYSMD2
chr11:84332500-84334200	ENSG00000150672.18	DLG2
chr8:135585300-135587400	ENSG00000131773.14	KHDRBS3
chr12:112177700-112180100	ENSG00000173064.14	HECTD4
chr16:71254500-71256300	ENSG00000157423.18	HYDIN
chr20:23018500-23019800	ENSG00000132671.6	SSTR4
chrX:13764200-13765300	ENSG00000046651.16	OFD1
chr1:59965300-59968100	ENSG00000134716.11	CYP2J2
chr12:52387300-52393300	ENSG00000161849.3	KRT84
chr9:93555600-93559800	ENSG00000048828.17	FAM120A
chr7:99035900-99037100	ENSG00000198742.10	SMURF1
chr7:36936200-36938400	ENSG00000155849.16	ELMO1
chr21:36764800-36770500	ENSG00000159263.16	SIM2
chr6:157897500-157899900	ENSG00000130340.17	SNX9
chr11:64090700-64091900	ENSG00000126500.4	FLRT1
chr6:52380000-52381700	ENSG00000170915.9	PAQR8
chr15:29882000-29883900	ENSG00000104067.17	TJP1
chr10:104126500-104128100	ENSG00000156384.15	SFR1
chr2:144405300-144406400	ENSG00000169554.22	ZEB2
chr10:71994700-71996500	ENSG00000122863.6	CHST3
chr7:74351300-74356300	ENSG00000106665.16	CLIP2
chr3:35647300-35649200	ENSG00000172995.17	ARPP21
chr2:101796300-101797700	ENSG00000071054.16	MAP4K4
chr3:107968700-107971600	ENSG00000196776.17	CD47
chr10:119746100-119752400	ENSG00000198825.15	INPP5F
chr21:26017800-26020200	ENSG00000142192.21	APP
chr8:143260400-143263100	ENSG00000250571.7	GLI4
chr11:64650500-64652300	ENSG00000110076.19	NRXN2
chr17:19284700-19285800	ENSG00000072134.15	EPN2
chr11:82845500-82847800	ENSG00000137509.12	PRCP
chr17:20071500-20072900	ENSG00000128487.18	SPECC1
chr1:184074300-184076500	ENSG00000198860.14	TSEN15
chr9:122082800-122085100	ENSG00000175764.16	TTLL11
chr1:54237600-54243200	ENSG00000157216.16	SSBP3
chr13:97406300-97408300	ENSG00000125249.7	RAP2A
chr20:3307300-3308500	ENSG00000088836.14	SLC4A11
chr14:93656700-93659000	ENSG00000175785.13	PRIMA1
chr16:10102200-10104700	ENSG00000183454.18	GRIN2A
chr7:75686100-75692600	ENSG00000127946.17	HIP1
chr8:100280300-100283900	ENSG00000034677.13	RNF19A
chr9:75429100-75430200	ENSG00000134996.12	OSTF1
chr4:143475400-143476600	ENSG00000153147.6	SMARCA5
chr11:73714200-73718900	ENSG00000175582.20	RAB6A
chr5:16544800-16546400	ENSG00000154153.15	RETREG1
chr3:37924700-37925800	ENSG00000144677.15	CTDSPL
chr17:3663500-3665400	ENSG00000213977.8	TAX1BP3
chr1:155174400-155175500	ENSG00000163462.18	TRIM46
chr21:34533600-34535300	ENSG00000159200.18	RCAN1
chr3:9949000-9952600	ENSG00000163704.12	PRRT3
chr8:115643400-115645200	ENSG00000104447.13	TRPS1
chr11:110026800-110027900	ENSG00000149289.11	ZC3H12C
chr2:232649400-232654200	ENSG00000115468.12	EFHD1
chr15:79087200-79092100	ENSG00000058335.16	RASGRF1
chr6:161254600-161257000	ENSG00000026652.15	AGPAT4
chr5:31889700-31890800	ENSG00000133401.16	PDZD2
chr17:17818000-17819200	ENSG00000072310.18	SREBF1
chr9:27429000-27430100	ENSG00000147896.4	IFNK
chr19:48512600-48514000	ENSG00000142235.13	LMTK3
chr11:111743200-111744500	ENSG00000137713.16	PPP2R1B
chr13:101414500-101418400	ENSG00000102452.18	NALCN
chr9:131888400-131890200	ENSG00000107263.19	RAPGEF1
chr3:42661700-42663200	ENSG00000114853.15	ZBTB47
chr16:66337000-66338300	ENSG00000179776.19	CDH5
chr5:36163800-36165300	ENSG00000145604.17	SKP2
chr12:116861000-116862100	ENSG00000135116.9	HRK
chr2:152509900-152514800	ENSG00000157827.20	FMNL2
chrX:13834500-13841200	ENSG00000046653.15	GPM6B
chr3:129819700-129821200	ENSG00000172765.18	TMCC1
chr14:32338600-32339900	ENSG00000151320.11	AKAP6
chr5:139799200-139800400	ENSG00000146005.4	PSD2
chr6:13200500-13203200	ENSG00000112137.18	PHACTR1
chr22:28971500-28973800	ENSG00000183579.16	ZNRF3
chr11:43267000-43270100	ENSG00000166181.13	API5
chr3:42729900-42731300	ENSG00000010282.15	HHATL
chr17:70526500-70528400	ENSG00000123700.5	KCNJ2
chrX:28585100-28586600	ENSG00000169306.10	IL1RAPL1
chr5:142589300-142592400	ENSG00000113578.18	FGF1
chr12:13957200-13962400	ENSG00000273079.7	GRIN2B
chr12:119718300-119720200	ENSG00000111725.11	PRKAB1
chr2:53489700-53491400	ENSG00000115239.24	ASB3
chr7:28766800-28770000	ENSG00000146592.17	CREB5
chr2:57911500-57914700	ENSG00000028116.18	VRK2
chr11:10476400-10478100	ENSG00000133805.15	AMPD3
chr8:29075500-29076700	ENSG00000197892.13	KIF13B
chr11:10523100-10524700	ENSG00000255823.5	MTRNR2L8
chr19:40527900-40532300	ENSG00000160460.16	SPTBN4
chr12:123471900-123473000	ENSG00000184209.15	SNRNP35
chr11:118640900-118642000	ENSG00000019144.19	PHLDB1
chr12:123998700-124000100	ENSG00000178882.15	RFLNA
chr9:19496900-19498000	ENSG00000177076.6	ACER2
chr20:62854900-62859700	ENSG00000101190.13	TCFL5
chr22:38757700-38759400	ENSG00000100242.15	SUN2
chr10:35357600-35359300	ENSG00000108100.18	CCNY
chr8:117043100-117045600	ENSG00000164756.13	SLC30A8
chr7:108366900-108369200	ENSG00000091129.21	NRCAM
chr11:82862100-82865000	ENSG00000137509.12	PRCP
chr3:194755300-194759700	ENSG00000185112.6	FAM43A
chr8:1914600-1915700	ENSG00000104728.16	ARHGEF10
chr16:74499800-74501700	ENSG00000090863.12	GLG1
chr9:92665200-92666700	ENSG00000127080.10	IPPK
chr11:64147000-64149000	ENSG00000133315.12	MACROD1
chr8:42760200-42762300	ENSG00000147434.9	CHRNA6
chr20:48717100-48718300	ENSG00000124126.14	PREX1
chr7:50639400-50645900	ENSG00000106070.20	GRB10
chr11:19740700-19744100	ENSG00000166833.22	NAV2
chr13:23146600-23148200	ENSG00000102683.8	SGCG
chr1:203358300-203359600	ENSG00000122176.12	FMOD
chr11:9227600-9229000	ENSG00000184014.9	DENND5A
chr3:11702400-11705300	ENSG00000144560.15	VGLL4
chr4:95289100-95290400	ENSG00000182168.15	UNC5C
chr18:79697300-79700700	ENSG00000060069.18	CTDP1
chr6:105329200-105333100	ENSG00000085377.15	PREP
chr11:61762800-61765600	ENSG00000124920.14	MYRF
chr1:65253200-65254300	ENSG00000116675.16	DNAJC6
chr3:9684100-9687700	ENSG00000163719.20	MTMR14
chr19:34388800-34395000	ENSG00000266953.6	RP11-618P17.4
chr10:20286600-20289700	ENSG00000120594.17	PLXDC2
chr7:127973100-127977700	ENSG00000128594.8	LRRC4
chr10:11320300-11323400	ENSG00000048740.18	CELF2
chr11:119715400-119716600	ENSG00000110400.11	NECTIN1
chr5:131533100-131534300	ENSG00000158987.22	RAPGEF6
chr4:153157600-153160900	ENSG00000109654.16	TRIM2
chr12:712600-714400	ENSG00000060237.19	WNK1
chr1:37292100-37296100	ENSG00000163874.11	ZC3H12A
chr14:102363400-102364500	ENSG00000196663.16	TECPR2
chr14:102202200-102204000	ENSG00000140153.18	WDR20
chr5:61732300-61734200	ENSG00000130449.6	ZSWIM6
chr11:116864600-116867100	ENSG00000160584.17	SIK3
chr22:17865200-17866300	ENSG00000243156.9	MICAL3
chr3:170839200-170841500	ENSG00000163584.18	RPL22L1
chr7:128401500-128403400	ENSG00000106348.18	IMPDH1
chr2:381500-384300	ENSG00000189292.16	ALKAL2
chr4:47030100-47034600	ENSG00000163288.14	GABRB1
chr20:8342100-8345800	ENSG00000182621.18	PLCB1
chr8:58254300-58260300	ENSG00000215114.10	UBXN2B
chr1:6507400-6509500	ENSG00000171680.23	PLEKHG5
